"","latitude","longitude","name","cuisine","price","rating","review_count","neighborhood","borough"
"3640",40.74004,-73.98453,"Al Horno Lean Mexican Kitchen","mexican","$$",3,84,"Flatiron District","Manhattan"
"3641",40.6609280639479,-73.9614267185271,"Taqueria El Patron Mexican Grill","mexican","$$",3.5,160,"Prospect-Lefferts Gardens","Brooklyn"
"3642",40.70329,-74.01102,"The Dead Rabbit","mexican","$$",4,1415,"Financial District","Manhattan"
"3643",40.8741,-74.04049,"La Frontera Mexican Grill","mexican","$$",4,169,NA,NA
"3644",40.686588,-73.994155,"Lobo","mexican","$$",3.5,312,"Cobble Hill","Brooklyn"
"3645",40.7524506103315,-73.9743997152164,"Maya Blue","mexican","$$",3,23,"Midtown","Manhattan"
"3646",40.7702872,-73.9183644,"El Cafetal Mexican Restaurant","mexican","$$",3.5,78,"Astoria","Queens"
"3647",40.7044101,-73.9291005,"Taqueria El Fogon","mexican","$",3.5,156,"Bushwick","Brooklyn"
"3648",40.76319,-73.87492,"Taqueria Santa Fe","mexican","$",4,110,"East Elmhurst","Queens"
"3649",40.7652839160058,-74.1477151492868,"Mi Pueblito","mexican","$",4,192,NA,NA
"3650",40.6944210364308,-73.9022258678353,"The Deep End","mexican","$$",4.5,27,"Ridgewood","Queens"
"3651",40.7515296936035,-73.9846572875977,"Cocina Del Sur","mexican","$$",4,90,"Midtown","Manhattan"
"3652",40.8375109438682,-73.9426190258619,"Sweet Life Pastry","mexican","$",4.5,100,"Washington Heights","Manhattan"
"3653",40.7044639587402,-73.9109420776367,"Guadalajara De Dia 2","mexican","$",4,74,"Ridgewood","Queens"
"3654",40.6868452,-73.9747352,"Pequena","mexican","$$",3.5,312,"Fort Greene","Brooklyn"
"3655",40.7210813462734,-74.0426413714886,"Taqueria Downtown","mexican","$$",3.5,99,NA,NA
"3656",40.9100065,-73.7959597,"La Casona Mexican Fusion Cuisine","mexican","$$",4,61,NA,NA
"3657",40.7138257110445,-73.9556050300598,"The Commodore","mexican","$$",4,525,"Williamsburg","Brooklyn"
"3658",40.74872,-73.87206,"Nuevo Tacos Al Suadero","mexican","$$",4,27,"Elmhurst","Queens"
"3659",40.7079186820012,-73.9554587596491,"Taco Santana","mexican","$",4,143,"Williamsburg","Brooklyn"
"3660",40.8662220265057,-73.9201356056336,"Taqueria Emilio","mexican","$",4.5,35,"Inwood","Manhattan"
"3661",40.75349,-74.026384,"Baja Mexican Cuisine","mexican","$$",3.5,200,NA,NA
"3662",40.74108,-74.004628,"Mission Ceviche","mexican","$$",4.5,197,"Chelsea","Manhattan"
"3663",40.8213076768784,-73.9539987592992,"Yolanda's Tamales","mexican","$",5,40,"Harlem","Manhattan"
"3664",40.76138,-73.99071,"Lilly's Craft and Kitchen","mexican","$$",4,772,"Hell's Kitchen","Manhattan"
"3665",40.73918,-73.98977,"TRI Mexican Tacos","mexican","$",4.5,9,"Flatiron District","Manhattan"
"3666",40.706940531234,-74.0068830175517,"Dos Toros Taqueria","mexican","$$",3.5,92,"Financial District","Manhattan"
"3667",40.6824438,-74.1029093,"Casa Lupita","mexican","$$",4,63,NA,NA
"3668",40.700351,-73.920546,"Taqueria Santa Fe","mexican","$",4.5,71,"Bushwick","Brooklyn"
"3669",40.7921022226938,-74.0035550606074,"Soona' Mexican Cuisine","mexican","$$",4,9,NA,NA
"3670",40.7931,-73.95137,"Side Park Cafe","mexican","$$",3.5,25,"East Harlem","Manhattan"
"3671",40.77726,-73.94932,"Taco Today","mexican","$",3,76,"Upper East Side","Manhattan"
"3672",40.77726,-73.94932,"Taco Today","mexican","$",3,76,"Upper East Side","Manhattan"
"3673",40.7566760156385,-73.9746434377878,"El Rey Del Sabor","mexican","$",3.5,27,"Midtown","Manhattan"
"3674",40.688096,-73.987033,"Fast and Fresh Burrito Deli","mexican","$",4,166,"Boerum Hill","Brooklyn"
"3675",40.83446,-73.85084,"Estrellita Poblana","mexican","$$",4,229,"Westchester Square","Bronx"
"3676",40.76244,-73.98674,"Blue Dog Cookhouse & Bar","mexican","$$",4,1149,"Hell's Kitchen","Manhattan"
"3677",40.693499,-73.967389,"Bar Bolinas","mexican","$$",4,114,"Clinton Hill","Brooklyn"
"3678",40.8110313415527,-73.958381652832,"Oaxaca Taqueria","mexican","$$",2.5,54,"Morningside Heights","Manhattan"
"3679",40.850878189059,-73.9325881480936,"Mi Ranchito","mexican","$",3.5,40,"Washington Heights","Manhattan"
"3680",40.843516,-74.10575,"Viva Margarita","mexican","$$",4,67,NA,NA
"3681",40.8533143,-73.9306442,"Tacos El Paisa","mexican","$",4,81,"Washington Heights","Manhattan"
"3682",40.7689108,-73.9256464,"Orale Tacos","mexican","$",4,34,"Astoria","Queens"
"3683",40.6408689715014,-74.0147714348883,"Jalapeños","mexican","$$",4,38,"Sunset Park","Brooklyn"
"3684",40.67763,-73.9798,"Maya Taqueria","mexican","$",4,45,"Park Slope","Brooklyn"
"3685",40.7210575087845,-73.987348174211,"San Loco","mexican","$",3.5,249,"Lower East Side","Manhattan"
"3686",40.76196,-73.9761599,"Certé","mexican","$$",4,169,"Midtown","Manhattan"
"3687",40.81795,-73.953333,"Mi Casita Restaurant","mexican","$",2.5,30,"Harlem","Manhattan"
"3688",40.7564825,-73.9254339,"Swick 2","mexican","$",4,34,"Astoria","Queens"
"3689",40.6992149,-73.9155655,"Taqueria Izucar","mexican","$",4,50,"Bushwick","Brooklyn"
"3690",40.910416,-74.177764,"Antojitos Poblanos","mexican","$",4.5,39,NA,NA
"3691",40.6178877280414,-73.9990214085986,"Blue Agave Mexican Restaurant & Bar","mexican","$$",3.5,118,"Bensonhurst","Brooklyn"
"3692",40.6751313899333,-73.9601259960482,"Mi Tierra Restaurant","mexican","$",4.5,26,"Crown Heights","Brooklyn"
"3693",40.77843,-74.017,"Flaming Burritos","mexican","$$",3.5,164,NA,NA
"3694",40.77742,-73.95172,"Heidelberg Restaurant","mexican","$$",4,650,"Upper East Side","Manhattan"
"3695",40.685341,-73.994661,"Buddy's Burrito & Taco Bar","mexican","$",4,155,"Cobble Hill","Brooklyn"
"3696",40.84221,-73.84381,"Estrellita Poblana IV","mexican","$$",4,153,"Westchester Square","Bronx"
"3697",40.7341754446272,-73.9807550109222,"Taco Bell","mexican","$",3,13,"Gramercy","Manhattan"
"3698",40.75843584113,-73.9247259526577,"St James Deli","mexican","$",4.5,78,"Astoria","Queens"
"3699",40.71099,-73.94707,"Haab","mexican","$$",3.5,175,"Williamsburg","Brooklyn"
"3700",40.7130865074113,-74.0160842315927,"Dos Toros Taqueria","mexican","$$",3.5,98,"Battery Park City","Manhattan"
"3701",40.745296,-73.978073,"The Flying Cock","mexican","$$",4,433,"Kips Bay","Manhattan"
"3702",40.71439,-73.99815,"Apothèke","mexican","$$$",4,1390,"Chinatown","Manhattan"
"3703",40.67521,-73.95657,"Gueros","mexican","$",4,567,"Crown Heights","Brooklyn"
"3704",40.7373619,-74.1725513,"Dario's Restaurant","mexican","$",4.5,173,NA,NA
"3705",40.71867,-73.9449099,"Florentinas Restaurant","mexican","$",4,106,"Williamsburg","Brooklyn"
"3706",40.7023394107819,-73.8185475021601,"Mexico Jophsua 19 Grocery & Restaurant","mexican","$",4.5,45,"Richmond Hill","Queens"
"3707",40.76352,-73.98852,"Rice N Beans","mexican","$$",4,231,"Hell's Kitchen","Manhattan"
"3708",40.76352,-73.98852,"Rice N Beans","mexican","$$",4,231,"Hell's Kitchen","Manhattan"
"3709",40.8670645863417,-73.8675294497723,"Estrellita Poblana II","mexican","$$",3.5,109,"Allerton","Bronx"
"3710",40.9125988345612,-74.1662829620162,"El 5 pesos mexican restaurant","mexican","$$",5,1,NA,NA
"3711",40.759683705851,-73.9845943450927,"R Lounge at Two Times Square","mexican","$$",4,302,"Theater District","Manhattan"
"3712",40.74258,-74.02966,"East LA","mexican","$$",3,363,NA,NA
"3713",40.8132075834787,-73.9196064274273,"La Charrita","mexican","$",4.5,5,"Mott Haven","Bronx"
"3714",40.8261834705515,-73.9504604938361,"La Viagra Mexican Food","mexican","$",4,3,"Harlem","Manhattan"
"3715",40.74267,-73.98276,"New Taco Express","mexican","$",3,55,"Midtown","Manhattan"
"3716",40.74287,-74.02957,"Charritos Midtown","mexican","$$",2.5,74,NA,NA
"3717",40.7190299,-73.98521,"Clancey","mexican","$$",4.5,143,"Lower East Side","Manhattan"
"3718",40.8448375725658,-74.0424801036716,"Nova Burger and Mexican Grill","mexican","$",4,33,NA,NA
"3719",40.748864,-73.874088,"Molcajete Mexican Restaurant","mexican","$$",4,22,"Jackson Heights","Queens"
"3720",40.63906,-73.96926,"Taqueria Maria and Ricardo","mexican","$$",4.5,56,"Kensington","Brooklyn"
"3721",40.725021,-74.077462,"My Mexico","mexican","$",4.5,27,NA,NA
"3722",40.7085765328962,-73.9436286145434,"New Mexico Place","mexican","$",3.5,184,"Williamsburg","Brooklyn"
"3723",40.651542,-74.003982,"Maria's Bistro Mexicano","mexican","$$",3.5,238,"Sunset Park","Brooklyn"
"3724",40.667476,-73.987365,"Nuevo Mexico Bar & Restaurant","mexican","$$",3.5,230,"South Slope","Brooklyn"
"3725",40.8405312029345,-73.9811005506554,"Los Compadres","mexican","$",4.5,74,NA,NA
"3726",40.7716201269986,-73.9818377981476,"The Smith","mexican","$$",4,1498,"Upper West Side","Manhattan"
"3727",40.71409,-74.00903,"Masa y Agave","mexican","$$",3.5,6,"Tribeca","Manhattan"
"3728",40.74826,-73.988506,"Jicama NYC","mexican","$",3.5,19,"Midtown","Manhattan"
"3729",40.7527917,-73.9859157,"Moe's Southwest Grill","mexican","$",3.5,115,"Midtown","Manhattan"
"3730",40.71177,-73.94134,"Tacos Project","mexican","$",4,58,"Williamsburg","Brooklyn"
"3731",40.7546939084048,-73.9165629007979,"Homemade Taqueria","mexican","$",4,309,"Astoria","Queens"
"3732",40.7284088,-73.9996719,"Sidewalk Tacos","mexican","$",4,27,"Greenwich Village","Manhattan"
"3733",40.8739891,-74.0207977,"Mi Rancho","mexican","$$",3.5,82,NA,NA
"3734",40.80359,-73.96387,"Cinco De Mayo Restaurant","mexican","$$",2.5,23,"Morningside Heights","Manhattan"
"3735",40.77993,-73.95546,"Tacos y quesadillas","mexican","$",4.5,11,"Upper East Side","Manhattan"
"3736",40.68465,-73.91406,"El Burrito Nacho","mexican","$$",4,51,"Bedford-Stuyvesant","Brooklyn"
"3737",40.76394,-73.98005,"Between the Bread","mexican","$$",4,81,"Midtown","Manhattan"
"3738",40.76394,-73.98005,"Between the Bread","mexican","$$",4,81,"Midtown","Manhattan"
"3739",40.7154425095498,-73.9899829811096,"Les Crêpes & Taqueria","mexican","$",4,76,"Chinatown","Manhattan"
"3740",40.612299,-73.925793,"Lasiaf Tacos","mexican","$$",3.5,39,"Marine Park","Brooklyn"
"3741",40.80195,-73.94517,"118 Kitchen","mexican","$",4,39,"East Harlem","Manhattan"
"3742",40.80195,-73.94517,"118 Kitchen","mexican","$",4,39,"East Harlem","Manhattan"
"3743",40.71936,-73.98512,"Taqueria Diana","mexican","$",3,45,"Lower East Side","Manhattan"
"3744",40.7664356,-73.986764,"Bar Bacon","mexican","$$",4,1116,"Hell's Kitchen","Manhattan"
"3745",40.7573035994182,-73.9707317017647,"Chipotle Mexican Grill","mexican","$",3.5,162,"Midtown","Manhattan"
"3746",40.71783,-73.95773,"Taco Morelos","mexican","$",4,85,"Williamsburg","Brooklyn"
"3747",40.7352069,-74.0671543,"Taqueria & Deli Gloria's","mexican","$",4,41,NA,NA
"3748",40.7352069,-74.0671543,"Taqueria & Deli Gloria's","mexican","$",4,41,NA,NA
"3749",40.81533,-73.90412,"La Cueva Fonda Mexicana","mexican","$",4,13,"Longwood","Bronx"
"3750",40.6992682,-73.9923109,"The Binc","mexican","$$",4.5,59,"Brooklyn Heights","Brooklyn"
"3751",40.734255,-73.882604,"Josefina's Restaurant","mexican","$",4.5,18,"Elmhurst","Queens"
"3752",40.77137,-73.92198,"El Rey Restaurant","mexican","$$",3.5,70,"Astoria","Queens"
"3753",40.86061,-73.92697,"Taqueria Los Jarritos","mexican","$",4,29,"Inwood","Manhattan"
"3754",40.67421,-73.96324,"Lowerline","mexican","$$",4.5,88,"Prospect Heights","Brooklyn"
"3755",40.7051738351583,-73.7993180751801,"Don Nico's","mexican","$$",4,136,"Jamaica","Queens"
"3756",40.768711,-74.033576,"Las Estrellas De Mexico","mexican","$$",2.5,20,NA,NA
"3757",40.7501759,-73.978959,"Tacos Juquilita","mexican","$",4.5,11,"Murray Hill","Manhattan"
"3758",40.7156225,-74.0073923,"Taco House","mexican","$",2.5,85,"Tribeca","Manhattan"
"3759",40.76521,-73.98809,"Mi Nidito","mexican","$$",3,171,"Hell's Kitchen","Manhattan"
"3760",40.77794,-74.02301,"El Mole Poblano","mexican","$",4,9,NA,NA
"3761",40.828001,-74.13922,"Chevys Fresh Mex","mexican","$$",3,266,NA,NA
"3762",40.81444,-73.91489,"Noches Mexicanas","mexican","$$",3.5,9,"Mott Haven","Bronx"
"3763",40.7460442,-73.8978364,"El Mariachi Restaurant","mexican","$$",4,45,"Woodside","Queens"
"3764",40.75985,-73.9964,"Treadwell Park West","mexican","$$",4.5,75,"Hell's Kitchen","Manhattan"
"3765",40.78676,-73.95064,"The Rochard","mexican","$$",3.5,77,"East Harlem","Manhattan"
"3766",40.75801,-73.98008,"Sean's Bar & Kitchen","mexican","$$",4,235,"Midtown","Manhattan"
"3767",40.783534,-73.846121,"Blue Tijuana","mexican","$$",4,70,"College Point","Queens"
"3768",40.86868,-73.90185,"Montezuma Mexican Restaurant","mexican","$$",3,115,"Kingsbridge","Bronx"
"3769",40.74607,-73.924109,"The Brothers Cafe","mexican","$",4.5,88,"Sunnyside","Queens"
"3770",40.75073,-74.04642,"Taqueria Restaurant Oaxaca","mexican","$$",3.5,41,NA,NA
"3771",40.8641999,-73.91936,"La Lomita Mexican Deli","mexican","$",4,23,"Inwood","Manhattan"
"3772",40.7598992013858,-73.9804509576337,"Organic Mexican Food","mexican","$",3.5,4,"Theater District","Manhattan"
"3773",40.867160217612,-73.9172898172413,"Made In Mexico","mexican","$$",2.5,254,"Inwood","Manhattan"
"3774",40.7139,-74.04029,"Taqueria Viva Mexico Kitchen Cafe","mexican","$",4,305,NA,NA
"3775",40.7432511476929,-73.9517892774468,"The Creek & The Cave","mexican","$$",3.5,355,"Long Island City","Queens"
"3776",40.80622,-73.91748,"Jalisco Tacos","mexican","$",4,16,"Mott Haven","Bronx"
"3777",40.85382,-73.84323,"VAYA","mexican","$$",4,33,"Morris Park","Bronx"
"3778",40.7694,-73.95816,"Javelina","mexican","$$",3.5,81,"Upper East Side","Manhattan"
"3779",40.7555523,-73.8840807,"El Maguey Mexican Restaurant","mexican","$$",3.5,48,"Jackson Heights","Queens"
"3780",40.72874,-74.00505,"Fresh Tortillas Express","mexican","$",3,64,"West Village","Manhattan"
"3781",40.6387,-73.96963,"Mexico Diner","mexican","$$",4.5,80,"Kensington","Brooklyn"
"3782",40.7156147733261,-73.9521074295044,"El Diablo Taco Truck","mexican","$",4,69,"Williamsburg","Brooklyn"
"3783",40.72145,-73.98789,"No Fun","mexican","$$",3,309,"Lower East Side","Manhattan"
"3784",40.745414,-73.979004,"Cask Bar & Kitchen","mexican","$$",4,1303,"Kips Bay","Manhattan"
"3785",40.8242411149966,-73.9452161405442,"La Cocina De Agave","mexican","$",3.5,97,"Harlem","Manhattan"
"3786",40.74413,-73.92352,"Arriba Arriba Sunnyside","mexican","$$",3,209,"Sunnyside","Queens"
"3787",40.809496,-73.922842,"Santa Clarita","mexican","$",4.5,19,"Mott Haven","Bronx"
"3788",40.86638,-74.1171899,"Mexico Deli Restaurant","mexican","$",4.5,151,NA,NA
"3789",40.6768903036116,-73.9635266537943,"Citrico","mexican","$$",4,198,"Crown Heights","Brooklyn"
"3790",40.7440144504923,-73.9537688118532,"Los Tacos City Habanero","mexican","$",4,19,"Long Island City","Queens"
"3791",40.6235482129985,-74.0310907468305,"Lobo Loco","mexican","$$",3,243,"Bay Ridge","Brooklyn"
"3792",40.6165924072266,-73.9853973388672,"La Cemita Restaurant","mexican","$",4,29,"Borough Park","Brooklyn"
"3793",40.7362168298531,-74.0293640841882,"Cadillac Cantina","mexican","$$",3,198,NA,NA
"3794",40.71088,-73.96774,"Donna","mexican","$$",4,155,"Williamsburg","Brooklyn"
"3795",40.6933447063192,-73.9664311287236,"Villa Pancho Taqueria","mexican","$",3.5,37,"Clinton Hill","Brooklyn"
"3796",40.76053,-73.98992,"Pure Ktchn","mexican","$$",4.5,225,"Hell's Kitchen","Manhattan"
"3797",40.76053,-73.98992,"Pure Ktchn","mexican","$$",4.5,225,"Hell's Kitchen","Manhattan"
"3798",40.7228510741812,-74.0062101896931,"Gitano NYC","mexican","$$$",3,170,"SoHo","Manhattan"
"3799",40.8344,-73.94496,"La Fiesta","mexican","$",4,87,"Washington Heights","Manhattan"
"3800",40.7539825,-73.9815735772981,"Chipotle Mexican Grill","mexican","$",3,155,"Midtown","Manhattan"
"3801",40.7327858,-73.8493243,"Taco King","mexican","$",4,126,"Forest Hills","Queens"
"3802",40.74242,-73.8789,"Tia Julia Taco Truck","mexican","$",4.5,21,"Elmhurst","Queens"
"3803",40.8860208,-73.9100364,"Metate","mexican","$$",3,159,"Riverdale","Bronx"
"3804",40.7832760321852,-74.0203918615574,"El Tio Taco","mexican","$",3.5,48,NA,NA
"3805",40.760559,-73.990356,"Bareburger","mexican","$$",4,815,"Hell's Kitchen","Manhattan"
"3806",40.75427,-73.99031,"Black Iron Burger","mexican","$$",4,803,"Midtown","Manhattan"
"3807",40.7722,-73.96065,"Eats","mexican","$$",3.5,410,"Upper East Side","Manhattan"
"3808",40.8246,-73.95146,"Off The Grid Bar & Grill","mexican","$$",4,66,"Harlem","Manhattan"
"3809",40.6938559,-73.964426,"Castro's Restaurant","mexican","$",3.5,263,"Clinton Hill","Brooklyn"
"3810",40.7807354933103,-73.9813454404666,"Beacon Bar","mexican","$$",3.5,50,"Upper West Side","Manhattan"
"3811",40.90935,-73.78116,"El Michoacano Restaurant","mexican","$",4,28,NA,NA
"3812",40.90788,-73.78398,"Taqueria El Chino","mexican","$$",4,33,NA,NA
"3813",40.634014,-74.1256406,"Taqueria Puebla","mexican","$",4,17,"Randall Manor","Staten Island"
"3814",40.726019,-73.9837551,"Miss Lily's 7A","mexican","$$",4,569,"East Village","Manhattan"
"3815",40.669172,-73.986665,"Fatty Daddy Taco","mexican","$",4,334,"South Slope","Brooklyn"
"3816",40.71424,-74.00642,"Jicama NYC","mexican","$$",2.5,13,"Tribeca","Manhattan"
"3817",40.8117294311523,-73.8902359008789,"Allen Restaurant","mexican","$$",4.5,3,"Hunts Point","Bronx"
"3818",40.66637,-73.99246,"Aroma A Mexico Taqueria","mexican","$$",3.5,55,"Gowanus","Brooklyn"
"3819",40.8964115826315,-74.1609106957912,"Taqueria 911","mexican","$",5,8,NA,NA
"3820",40.80389,-73.94865,"El Encanto De Lola 2","mexican","$$",3,15,"Harlem","Manhattan"
"3821",40.7000869,-73.9257427,"Taqueria Sofia","mexican","$",4,110,"Bushwick","Brooklyn"
"3822",40.6804085,-73.8461609,"Compadres Restaurant","mexican","$",4,50,"Ozone Park","Queens"
"3823",40.74759,-73.88623,"Coatzingo Restaurant","mexican","$",4,47,"Jackson Heights","Queens"
"3824",40.7012977600098,-73.9218368530273,"Taqueria Izucar II","mexican","$",3.5,9,"Bushwick","Brooklyn"
"3825",40.75445,-73.97274,"Foxy Johns Bar & Kitchen","mexican","$$",4,271,"Midtown","Manhattan"
"3826",40.7290935,-73.9785323,"The Roost","mexican","$",4,133,"East Village","Manhattan"
"3827",40.631626,-74.124572,"San Miguel","mexican","$",4,15,"West Brighton","Staten Island"
"3828",40.7662621,-73.9150543,"Emilia's Pizza & Authentic Mexican Food","mexican","$",4.5,39,"Astoria","Queens"
"3829",40.8440592106296,-73.9142958513615,"Taqueria Huarache","mexican","$",4,25,"Mount Eden","Bronx"
"3830",40.7594468,-73.9195285,"Las Margaritas Astoria Restaurant","mexican","$$",2.5,233,"Astoria","Queens"
"3831",40.7482863,-73.879015,"Tacos Al Suadero","mexican","$",4,139,"Jackson Heights","Queens"
"3832",40.7152606869718,-73.9900060870141,"Taco Recipes","mexican","$",3.5,30,"Chinatown","Manhattan"
"3833",40.894913,-73.97715,"Taqueria Los Gueros","mexican","$",3.5,126,NA,NA
"3834",40.733805,-74.006488,"Cowgirl","mexican","$$",3.5,556,"West Village","Manhattan"
"3835",40.75597,-73.88396,"Parrilladas Sunrise","mexican","$$",4,35,"East Elmhurst","Queens"
"3836",40.7502555847168,-73.9854583740234,"Trademark Taste + Grind","mexican","$$",4.5,574,"Midtown","Manhattan"
"3837",40.64778,-73.96793,"Don Patron Bar & Grill","mexican","$$",4.5,43,"Flatbush","Brooklyn"
"3838",40.739015,-74.001506,"CK14  The Crooked Knife","mexican","$$",4,488,"West Village","Manhattan"
"3839",40.759912,-73.96964,"Little Collins","mexican","$$",4.5,733,"Midtown","Manhattan"
"3840",40.7595310136556,-73.9915420051581,"Chipotle Mexican Grill","mexican","$",3,98,"Hell's Kitchen","Manhattan"
"3841",40.755165,-73.967868,"The Smith","mexican","$$",4,2347,"Midtown","Manhattan"
"3842",40.61884,-74.069421273585,"Sofia's Taqueria","mexican","$$",4,85,"Park Hill","Staten Island"
"3843",40.7856357379371,-73.9843865064108,"Boat Basin Café","mexican","$$",3.5,657,"Upper West Side","Manhattan"
"3844",40.9090155,-73.7958761,"El Sombrero","mexican","$$",4,14,NA,NA
"3845",40.78098,-73.94751,"The Drunken Munkey - UES","mexican","$$",4.5,875,"Upper East Side","Manhattan"
"3846",40.78098,-73.94751,"The Drunken Munkey - UES","mexican","$$",4.5,875,"Upper East Side","Manhattan"
"3847",40.82996,-73.825798,"Taqueria Lupita","mexican","$",4,18,"Throgs Neck","Bronx"
"3848",40.637596973899,-74.0799138202344,"Panaderia La Mixteca Poblana","mexican","$",4.5,10,"Tompkinsville","Staten Island"
"3849",40.7630794,-73.985264,"Chipotle Mexican Grill","mexican","$",2.5,108,"Theater District","Manhattan"
"3850",40.722892,-73.99617,"Lighthouse Outpost","mexican","$$",4.5,24,"Nolita","Manhattan"
"3851",40.76409,-73.97783,"Fresh&co","mexican","$$",4,20,"Midtown","Manhattan"
"3852",40.76409,-73.97783,"Fresh&co","mexican","$$",4,20,"Midtown","Manhattan"
"3853",40.7982299,-73.93419,"Taqueria El Barrio","mexican","$",3.5,39,"East Harlem","Manhattan"
"3854",40.7203368579858,-74.0161881289114,"Grand Banks","mexican","$$$",4,364,NA,NA
"3855",40.84863,-73.93144,"Antojitos Mexicanos","mexican","$",4.5,13,"Washington Heights","Manhattan"
"3856",40.768569,-73.988578,"New Taco Express","mexican","$",3,12,"Hell's Kitchen","Manhattan"
"3857",40.768569,-73.988578,"New Taco Express","mexican","$",3,12,"Hell's Kitchen","Manhattan"
"3858",40.8714880532575,-73.8774038851261,"Chilpancingo Restaurant","mexican","$",4,7,"Norwood","Bronx"
"3859",40.721128,-73.983933,"Clinton Street Baking Company","mexican","$$",4,4629,"Lower East Side","Manhattan"
"3860",40.74938,-73.86879,"Tortas Neza","mexican","$",4.5,86,"Jackson Heights","Queens"
"3861",40.7614625,-73.9860519,"Lillie's Victorian Establishment","mexican","$$",4,1373,"Theater District","Manhattan"
"3862",40.8041252611665,-73.9670319963918,"Antojitos Mexicano El Taco Taco","mexican","$",4.5,6,"Upper West Side","Manhattan"
"3863",40.661594,-73.992858,"Freedom Mexican Restaurant","mexican","$",3.5,10,"Sunset Park","Brooklyn"
"3864",40.765076,-73.995986,"Lucky Cheng's","mexican","$$$",3.5,66,"Hell's Kitchen","Manhattan"
"3865",40.750941,-73.939311,"Momento Restaurant","mexican","$",3,47,"Long Island City","Queens"
"3866",40.72396,-74.06616,"Guerrero","mexican","$",4,13,NA,NA
"3867",40.7952438191817,-73.9421605472625,"Los Cascabeles","mexican","$$",4,1,"East Harlem","Manhattan"
"3868",40.7475128,-73.883667,"Pico de Gallo","mexican","$$",3.5,27,"Elmhurst","Queens"
"3869",40.759412,-73.982221,"Del Frisco's Double Eagle Steakhouse","mexican","$$$$",4.5,2761,"Theater District","Manhattan"
"3870",40.643196,-74.012781,"Tacos Los Poblanos","mexican","$",4.5,34,"Sunset Park","Brooklyn"
"3871",40.7420198,-74.0011478,"Chipotle Mexican Grill","mexican","$",3.5,124,"Chelsea","Manhattan"
"3872",40.76442,-73.98169,"Tanner Smiths","mexican","$$",4.5,1478,"Midtown","Manhattan"
"3873",40.6291321267293,-74.0767305716872,"El Patron","mexican","$$",3.5,84,"Stapleton","Staten Island"
"3874",40.8241674799833,-73.9279800807582,"San José Tulcingo Deli Grocery","mexican","$",4.5,20,"Concourse","Bronx"
"3875",40.891321,-73.8977337,"Santa Fe Grill & Bar","mexican","$$",3.5,83,"Fieldston","Bronx"
"3876",40.76339,-73.97667,"Hale and Hearty Soups","mexican","$",3.5,69,"Midtown","Manhattan"
"3877",40.76339,-73.97667,"Hale and Hearty Soups","mexican","$",3.5,69,"Midtown","Manhattan"
"3878",40.61667,-74.03052,"Taqueria El Puente","mexican","$",4,106,"Fort Hamilton","Brooklyn"
"3879",40.716972,-74.008369,"Edward's","mexican","$$",3.5,216,"Tribeca","Manhattan"
"3880",40.80856,-73.92916,"Habanero Mexican Cuisine","mexican","$$",4,32,"Port Morris","Bronx"
"3881",40.9152526855469,-73.7851867675781,"El Gran Rodeo","mexican","$$",4,25,NA,NA
"3882",40.75824,-73.91822,"Cruz Mexican Deli","mexican","$",4.5,9,"Astoria","Queens"
"3883",40.74972,-73.97544,"La Biblioteca","mexican","$$",3.5,412,"Murray Hill","Manhattan"
"3884",40.91204,-74.174201,"Taqueria Brenda Lee III","mexican","$$",4,18,NA,NA
"3885",40.74025,-73.98912,"Naranjo's Taco Truck","mexican","$",4,5,"Flatiron District","Manhattan"
"3886",40.66334,-74.11837,"Mezcal Kitchen","mexican","$$",4,109,NA,NA
"3887",40.8098319,-74.1517267,"Metropolis Mexican Grill","mexican","$",4,161,NA,NA
"3888",40.611822,-74.132672,"Mezcals Mexican Restaurant","mexican","$$",3.5,99,"Castleton Corners","Staten Island"
"3889",40.7393229,-73.9887163,"Harding's","mexican","$$",4,341,"Flatiron District","Manhattan"
"3890",40.72916,-73.99874,"Quantum Leap","mexican","$$",4,644,"Greenwich Village","Manhattan"
"3891",40.72916,-73.99874,"Quantum Leap","mexican","$$",4,644,"Greenwich Village","Manhattan"
"3892",40.7559184407272,-73.8786816224456,"Que Rico Taco!","mexican","$",4,14,"Jackson Heights","Queens"
"3893",40.699081,-73.93946,"Taqueria La Placita Puebla","mexican","$",4,51,"Bedford-Stuyvesant","Brooklyn"
"3894",40.7484183,-73.9780442,"RARE Bar & Grill","mexican","$$",3.5,620,"Murray Hill","Manhattan"
"3895",40.72193,-73.98753,"Black Tap Craft Burgers & Beer","mexican","$$",4,211,"Lower East Side","Manhattan"
"3896",40.87329,-73.88896,"Las Maravillas de Mexico Restaurant","mexican","$$",3.5,44,"Norwood","Bronx"
"3897",40.70803,-74.014869,"Clinton Hall","mexican","$$",4,561,"Financial District","Manhattan"
"3898",40.82463,-73.91343,"Lupita's Restaurant","mexican","$$",3.5,9,"Morrisania","Bronx"
"3899",40.7395,-74.00726,"Common Ground","mexican","$$$",3,85,"West Village","Manhattan"
"3900",40.76072,-73.99509,"Lansdowne Road","mexican","$$",4,425,"Hell's Kitchen","Manhattan"
"3901",40.7404425253104,-73.9945895042632,"El Carrito Rojo","mexican","$",3.5,18,"Chelsea","Manhattan"
"3902",40.7404425253104,-73.9945895042632,"El Carrito Rojo","mexican","$",3.5,18,"Chelsea","Manhattan"
